Date,Team,away_basic_MP,away_basic_FG,away_basic_FGA,away_basic_FG%,away_basic_3P,away_basic_3PA,away_basic_3P%,away_basic_FT,away_basic_FTA,away_basic_FT%,away_basic_ORB,away_basic_DRB,away_basic_TRB,away_basic_AST,away_basic_STL,away_basic_BLK,away_basic_TOV,away_basic_PF,away_basic_PTS,away_advanced_MP,away_advanced_TS%,away_advanced_eFG%,away_advanced_3PAr,away_advanced_FTr,away_advanced_ORB%,away_advanced_DRB%,away_advanced_TRB%,away_advanced_AST%,away_advanced_STL%,away_advanced_BLK%,away_advanced_TOV%,away_advanced_USG%,away_advanced_ORtg,away_advanced_DRtg
2024-11-30,Golden State Warriors,240,38,92,0.413,14,40,0.35,15,18,0.833,9,34,43,28,8,5,9,17,105,240,0.525,0.489,0.435,0.196,18.8,85.0,48.9,73.7,8.3,11.4,8.3,100.0,109.0,117.4
2024-11-30,Dallas Mavericks,240,41,90,0.456,15,39,0.385,9,15,0.6,12,36,48,30,12,6,15,21,106,240,0.549,0.539,0.433,0.167,26.1,65.5,47.5,73.2,12.4,10.7,13.4,100.0,109.7,97.3
2024-12-01,Orlando Magic,240,34,74,0.459,7,28,0.25,25,32,0.781,14,38,52,23,10,11,22,29,100,240,0.568,0.507,0.378,0.432,35.9,82.6,61.2,67.6,10.4,22.9,20.0,100.0,103.8,95.5
2024-12-01,Indiana Pacers,240,43,90,0.478,14,42,0.333,21,26,0.808,6,35,41,28,8,3,15,22,121,240,0.596,0.556,0.467,0.289,15.8,81.4,50.6,65.1,7.5,6.4,12.9,100.0,113.9,128.0
2024-12-01,Boston Celtics,240,38,95,0.4,17,49,0.347,18,19,0.947,10,36,46,17,11,6,11,19,111,240,0.537,0.489,0.516,0.2,20.8,85.7,51.1,44.7,10.9,13.6,9.6,100.0,109.6,113.5
2024-12-01,New Orleans Pelicans,240,35,94,0.372,4,27,0.148,11,17,0.647,13,29,42,20,14,9,14,19,85,240,0.419,0.394,0.287,0.181,22.0,67.4,41.2,57.1,14.1,19.1,12.1,100.0,85.5,118.7
2024-12-01,Miami Heat,240,39,88,0.443,15,40,0.375,23,28,0.821,12,33,45,25,11,4,14,17,116,240,0.578,0.528,0.455,0.318,24.5,76.7,48.9,64.1,10.9,6.8,12.2,100.0,114.8,117.7
2024-12-01,Oklahoma City Thunder,240,42,94,0.447,13,39,0.333,19,25,0.76,11,35,46,30,5,4,7,26,116,240,0.552,0.516,0.415,0.266,23.4,70.0,47.4,71.4,5.0,7.3,6.3,100.0,117.0,120.1
2024-12-01,Los Angeles Lakers,240,39,88,0.443,7,33,0.212,20,25,0.8,10,32,42,23,7,4,5,18,105,240,0.53,0.483,0.375,0.284,21.7,80.0,48.8,59.0,7.6,10.3,4.8,100.0,114.3,113.3
2024-12-01,Dallas Mavericks,240,48,87,0.552,18,36,0.5,23,29,0.793,8,25,33,33,13,0,13,15,137,240,0.687,0.655,0.414,0.333,21.6,71.4,45.8,68.8,12.7,0.0,11.5,100.0,134.3,128.4
2024-12-01,San Antonio Spurs,240,42,82,0.512,23,46,0.5,20,24,0.833,8,30,38,32,6,9,16,17,127,240,0.686,0.652,0.561,0.293,21.1,58.8,42.7,76.2,6.1,13.0,14.7,100.0,130.0,127.9
2024-12-01,Denver Nuggets,240,51,88,0.58,10,24,0.417,10,19,0.526,8,31,39,37,7,3,14,17,122,240,0.633,0.636,0.273,0.216,21.6,70.5,48.1,72.5,7.0,5.9,12.7,100.0,121.4,125.4
2024-12-02,New Orleans Pelicans,240,44,100,0.44,13,42,0.31,11,17,0.647,15,26,41,21,15,5,16,18,112,240,0.521,0.505,0.42,0.17,27.3,70.3,44.6,47.7,14.1,8.6,13.0,100.0,104.9,116.2
2024-12-02,Miami Heat,240,31,87,0.356,8,35,0.229,19,23,0.826,11,33,44,24,6,1,10,11,89,240,0.458,0.402,0.402,0.264,21.6,70.2,44.9,77.4,6.4,2.9,9.3,100.0,94.4,114.6
2024-12-02,Brooklyn Nets,240,38,95,0.4,14,42,0.333,12,15,0.8,10,31,41,24,9,5,13,19,102,240,0.502,0.474,0.442,0.158,18.9,73.8,43.2,63.2,8.7,11.1,11.3,100.0,98.7,123.8
2024-12-02,Los Angeles Lakers,240,32,79,0.405,6,31,0.194,10,14,0.714,9,30,39,19,8,2,21,16,80,240,0.47,0.443,0.392,0.177,20.0,81.1,47.6,59.4,8.4,4.3,19.8,100.0,84.5,115.1
2024-12-03,Philadelphia 76ers,240,38,82,0.463,16,40,0.4,18,20,0.9,8,23,31,26,9,3,12,22,110,240,0.606,0.561,0.488,0.244,20.0,60.5,39.7,68.4,9.9,7.0,11.7,100.0,121.1,114.5
2024-12-03,Washington Wizards,240,32,83,0.386,4,26,0.154,19,25,0.76,13,39,52,18,4,8,21,21,87,240,0.463,0.41,0.313,0.301,25.5,84.8,53.6,56.3,3.9,18.6,18.3,100.0,85.9,116.5
2024-12-03,Milwaukee Bucks,240,45,80,0.563,23,41,0.561,15,21,0.714,4,32,36,26,10,6,18,17,128,240,0.717,0.706,0.513,0.263,12.5,71.1,46.8,57.8,10.0,11.1,16.8,100.0,127.4,106.5
2024-12-03,Orlando Magic,240,38,87,0.437,9,39,0.231,21,25,0.84,9,29,38,20,9,4,16,19,106,240,0.541,0.489,0.448,0.287,20.9,85.3,49.4,52.6,8.7,8.0,14.0,100.0,102.2,116.7
2024-12-03,Indiana Pacers,240,38,84,0.452,12,30,0.4,23,28,0.821,9,25,34,21,8,6,21,23,111,240,0.576,0.524,0.357,0.333,20.0,80.6,44.7,55.3,7.5,12.5,17.9,100.0,104.6,114.9
2024-12-03,Utah Jazz,240,38,70,0.543,13,35,0.371,17,22,0.773,11,25,36,21,3,6,29,14,106,240,0.665,0.636,0.5,0.314,36.7,62.5,51.4,55.3,3.2,10.9,26.7,100.0,111.6,140.0
2024-12-03,Memphis Grizzlies,240,45,97,0.464,13,40,0.325,13,14,0.929,13,26,39,27,15,3,19,29,116,240,0.562,0.531,0.412,0.144,27.1,65.0,44.3,60.0,14.0,6.1,15.6,100.0,108.2,112.9
2024-12-03,San Antonio Spurs,240,35,100,0.35,8,44,0.182,15,20,0.75,18,35,53,26,9,2,14,17,93,240,0.427,0.39,0.44,0.2,30.0,94.6,54.6,74.3,9.0,4.3,11.4,100.0,93.4,104.4
2024-12-03,Golden State Warriors,240,44,95,0.463,12,38,0.316,15,21,0.714,11,37,48,36,12,3,15,25,115,240,0.552,0.526,0.4,0.221,24.4,90.2,55.8,81.8,11.5,5.5,12.6,100.0,110.1,113.9
2024-12-03,Houston Rockets,240,41,93,0.441,14,39,0.359,15,21,0.714,18,35,53,14,6,1,16,23,111,240,0.543,0.516,0.419,0.226,42.9,77.8,60.9,34.1,6.2,1.6,13.5,100.0,115.6,124.9
2024-12-03,Portland Trail Blazers,240,41,80,0.513,10,29,0.345,13,16,0.813,11,18,29,25,6,4,18,15,105,240,0.603,0.575,0.363,0.2,31.4,62.1,45.3,61.0,6.6,8.3,17.1,100.0,115.6,139.8
2024-12-04,Detroit Pistons,240,43,84,0.512,20,39,0.513,14,18,0.778,8,26,34,27,10,5,19,21,120,240,0.653,0.631,0.464,0.214,21.6,65.0,44.2,62.8,9.9,12.2,17.1,100.0,118.6,128.5
2024-12-04,Indiana Pacers,240,32,75,0.427,8,33,0.242,18,22,0.818,5,34,39,20,6,10,16,19,90,240,0.531,0.48,0.44,0.293,12.2,82.9,47.6,62.5,6.2,22.2,15.9,100.0,93.3,102.6
2024-12-04,Los Angeles Lakers,240,37,88,0.42,5,22,0.227,14,19,0.737,12,24,36,29,9,4,13,8,93,240,0.483,0.449,0.25,0.216,23.5,64.9,40.9,78.4,9.4,9.3,11.9,100.0,97.3,140.3
2024-12-04,Orlando Magic,240,41,84,0.488,8,29,0.276,16,21,0.762,16,26,42,21,13,7,14,18,106,240,0.568,0.536,0.345,0.25,39.0,72.2,54.5,51.2,14.5,13.5,13.1,100.0,118.1,113.6
2024-12-04,Atlanta Hawks,240,45,102,0.441,9,32,0.281,20,22,0.909,15,39,54,29,16,3,14,25,119,240,0.533,0.485,0.314,0.216,31.9,83.0,57.4,64.4,15.4,9.1,11.1,100.0,114.9,100.4
2024-12-04,Minnesota Timberwolves,240,41,85,0.482,16,44,0.364,10,18,0.556,7,43,50,31,15,5,15,16,108,240,0.581,0.576,0.518,0.212,16.3,81.1,52.1,75.6,15.0,11.6,13.9,100.0,108.1,80.1
2024-12-05,Denver Nuggets,240,46,96,0.479,6,24,0.25,16,22,0.727,9,40,49,25,12,5,16,13,114,240,0.539,0.51,0.25,0.229,19.1,81.6,51.0,54.3,11.0,10.9,13.1,100.0,104.2,115.2
2024-12-05,Dallas Mavericks,240,48,89,0.539,20,38,0.526,21,27,0.778,13,45,58,27,8,12,16,16,137,240,0.679,0.652,0.427,0.303,32.5,78.9,59.8,56.3,7.8,20.3,13.7,100.0,133.6,98.5
2024-12-05,Charlotte Hornets,240,40,89,0.449,15,39,0.385,6,10,0.6,10,30,40,27,3,4,11,22,101,240,0.541,0.534,0.438,0.112,21.3,83.3,48.2,67.5,3.3,9.3,10.5,100.0,109.5,135.6
2024-12-05,Oklahoma City Thunder,240,49,102,0.48,17,47,0.362,14,17,0.824,13,42,55,28,15,11,6,16,129,240,0.589,0.564,0.461,0.167,25.0,77.8,51.9,57.1,14.6,24.4,5.2,100.0,126.0,89.8
2024-12-05,Sacramento Kings,240,39,98,0.398,8,35,0.229,24,28,0.857,14,32,46,19,11,1,13,23,110,240,0.499,0.439,0.357,0.286,25.9,78.0,48.4,48.7,10.4,2.4,10.5,100.0,104.4,109.1
2024-12-05,Phoenix Suns,240,43,85,0.506,17,45,0.378,21,26,0.808,10,36,46,32,10,3,17,15,124,240,0.643,0.606,0.529,0.306,23.8,75.0,51.1,74.4,9.7,5.1,15.0,100.0,119.9,121.8
2024-12-05,Chicago Bulls,240,52,90,0.578,17,37,0.459,18,23,0.783,11,39,50,36,6,5,19,26,139,240,0.694,0.672,0.411,0.256,29.7,72.2,54.9,69.2,5.6,7.5,16.0,100.0,130.8,116.7
2024-12-05,Houston Rockets,240,35,93,0.376,10,38,0.263,13,17,0.765,11,34,45,20,9,9,8,20,93,240,0.463,0.43,0.409,0.183,20.4,75.6,45.5,57.1,9.5,15.5,7.4,100.0,98.5,104.8
2024-12-06,Orlando Magic,240,33,78,0.423,13,46,0.283,15,17,0.882,8,30,38,21,8,6,21,23,94,240,0.55,0.506,0.59,0.218,22.9,75.0,50.7,63.6,8.4,11.3,19.7,100.0,98.7,107.1
2024-12-06,Los Angeles Lakers,265,51,99,0.515,16,35,0.457,14,16,0.875,6,34,40,33,11,10,15,24,132,265,0.622,0.596,0.354,0.162,14.0,75.6,45.5,64.7,9.7,16.7,12.4,100.0,116.8,118.6
2024-12-06,Milwaukee Bucks,240,40,94,0.426,11,29,0.379,14,17,0.824,12,39,51,16,4,2,9,16,105,240,0.517,0.484,0.309,0.181,26.1,84.8,55.4,40.0,4.3,5.9,8.1,100.0,112.6,119.1
2024-12-06,Indiana Pacers,240,52,92,0.565,18,30,0.6,10,12,0.833,7,39,46,33,9,4,13,10,132,240,0.678,0.663,0.326,0.13,18.9,83.0,54.8,63.5,8.7,8.5,11.8,100.0,128.0,119.3
2024-12-06,Sacramento Kings,240,51,90,0.567,16,34,0.471,22,24,0.917,7,37,44,33,7,6,11,20,140,240,0.696,0.656,0.378,0.267,18.9,75.5,51.2,64.7,6.8,12.0,9.9,100.0,135.9,109.7
2024-12-06,Minnesota Timberwolves,240,40,88,0.455,14,42,0.333,13,14,0.929,9,39,48,32,12,6,21,14,107,240,0.568,0.534,0.477,0.159,22.5,79.6,53.9,80.0,11.8,14.0,18.2,100.0,105.5,88.7
2024-12-06,Utah Jazz,240,53,96,0.552,14,32,0.438,21,23,0.913,11,50,61,34,6,11,14,17,141,240,0.664,0.625,0.333,0.24,28.2,89.3,64.2,64.2,5.7,22.9,11.7,100.0,132.8,93.2
2024-12-07,Cleveland Cavaliers,240,42,84,0.5,14,38,0.368,18,24,0.75,14,33,47,28,6,6,12,20,116,240,0.613,0.583,0.452,0.286,34.1,76.7,56.0,66.7,6.6,12.8,11.3,100.0,127.0,111.7
2024-12-07,Oklahoma City Thunder,240,45,85,0.529,12,32,0.375,17,21,0.81,10,35,45,27,13,3,20,24,119,240,0.631,0.6,0.376,0.247,27.0,81.4,56.3,60.0,12.9,7.1,17.5,100.0,118.1,108.2
2024-12-07,Denver Nuggets,240,46,95,0.484,5,25,0.2,16,27,0.593,16,32,48,34,11,6,15,23,113,240,0.529,0.511,0.263,0.284,34.0,68.1,51.1,73.9,10.7,11.5,12.3,100.0,110.1,118.8
2024-12-07,Detroit Pistons,240,43,83,0.518,18,36,0.5,16,19,0.842,9,34,43,28,7,0,19,20,120,240,0.657,0.627,0.434,0.229,25.0,89.5,58.1,65.1,7.0,0.0,17.2,100.0,120.3,111.3
2024-12-07,Dallas Mavericks,240,38,81,0.469,17,45,0.378,32,37,0.865,14,38,52,21,10,8,18,16,125,240,0.642,0.574,0.556,0.457,31.1,82.6,57.1,55.3,9.8,14.8,15.6,100.0,122.9,116.0
2024-12-07,Memphis Grizzlies,240,47,94,0.5,15,33,0.455,18,23,0.783,11,41,52,25,13,7,13,25,127,240,0.61,0.58,0.351,0.245,23.4,73.2,50.5,53.2,12.1,15.6,11.1,100.0,117.8,112.3
2024-12-07,Phoenix Suns,240,36,82,0.439,16,41,0.39,23,25,0.92,13,28,41,29,8,3,14,20,111,240,0.597,0.537,0.5,0.305,30.2,71.8,50.0,80.6,8.6,5.6,13.1,100.0,119.4,130.1
2024-12-08,Philadelphia 76ers,240,43,92,0.467,9,36,0.25,13,14,0.929,10,46,56,25,8,5,16,15,108,240,0.55,0.516,0.391,0.152,23.3,95.8,61.5,58.1,7.8,15.6,14.0,100.0,105.4,97.6
2024-12-08,Milwaukee Bucks,240,39,68,0.574,15,31,0.484,25,32,0.781,3,28,31,26,6,7,16,18,118,240,0.719,0.684,0.456,0.471,11.5,80.0,50.8,66.7,6.5,15.2,16.3,100.0,127.5,122.1
2024-12-08,Charlotte Hornets,240,40,78,0.513,14,29,0.483,19,26,0.731,10,35,45,24,11,3,25,18,113,240,0.632,0.603,0.372,0.333,27.8,92.1,60.8,60.0,10.8,6.5,21.8,100.0,110.9,107.0
2024-12-08,Denver Nuggets,240,56,89,0.629,12,27,0.444,17,24,0.708,7,36,43,43,9,5,20,22,141,240,0.708,0.697,0.303,0.27,21.2,65.5,48.9,76.8,8.5,8.2,16.7,100.0,132.6,104.4
2024-12-08,Cleveland Cavaliers,240,41,86,0.477,14,33,0.424,17,18,0.944,5,31,36,25,5,1,9,18,113,240,0.602,0.558,0.384,0.209,11.9,75.6,43.4,61.0,5.2,2.0,8.7,100.0,117.0,126.3
2024-12-08,Phoenix Suns,240,39,83,0.47,13,28,0.464,19,22,0.864,9,30,39,24,7,6,21,24,110,240,0.593,0.548,0.337,0.265,23.1,68.2,47.0,61.5,7.0,11.5,18.5,100.0,110.4,115.4
2024-12-08,New Orleans Pelicans,240,43,99,0.434,13,38,0.342,17,21,0.81,13,30,43,26,9,8,8,21,116,240,0.536,0.5,0.384,0.212,25.0,65.2,43.9,60.5,9.0,14.8,6.9,100.0,116.1,121.1
2024-12-08,Memphis Grizzlies,240,50,96,0.521,17,43,0.395,23,29,0.793,12,34,46,34,12,8,18,20,140,240,0.644,0.609,0.448,0.302,27.3,63.0,46.9,68.0,10.9,11.8,14.2,100.0,127.6,102.1
2024-12-08,Minnesota Timberwolves,240,36,79,0.456,19,42,0.452,15,20,0.75,7,32,39,22,6,8,16,18,106,240,0.604,0.576,0.532,0.253,18.4,69.6,46.4,61.1,6.3,16.3,15.4,100.0,111.6,120.1
2024-12-08,Houston Rockets,240,40,82,0.488,15,41,0.366,22,26,0.846,12,38,50,23,4,4,15,16,117,240,0.626,0.579,0.5,0.317,31.6,84.4,60.2,57.5,4.2,6.9,13.8,100.0,122.4,110.9
2024-12-08,Utah Jazz,240,31,80,0.388,15,42,0.357,20,21,0.952,9,29,38,21,6,6,20,17,97,240,0.543,0.481,0.525,0.263,20.9,76.3,46.9,67.7,6.1,10.7,18.3,100.0,98.1,142.6
2024-12-08,Portland Trail Blazers,240,35,84,0.417,9,36,0.25,19,21,0.905,12,37,49,17,4,3,18,19,98,240,0.526,0.47,0.429,0.25,27.3,82.2,55.1,48.6,4.2,6.1,16.2,100.0,103.2,112.7
2024-12-09,New York Knicks,240,42,82,0.512,17,40,0.425,12,19,0.632,6,34,40,32,7,7,10,13,113,240,0.625,0.616,0.488,0.232,15.0,66.7,44.0,76.2,7.5,11.5,10.0,100.0,120.4,115.1
2024-12-10,Orlando Magic,240,41,93,0.441,6,27,0.222,21,27,0.778,15,31,46,19,11,4,14,21,109,240,0.52,0.473,0.29,0.29,31.9,86.1,55.4,46.3,11.1,8.5,11.8,100.0,110.2,115.2
2024-12-10,Dallas Mavericks,240,38,80,0.475,15,36,0.417,13,19,0.684,7,37,44,25,10,2,19,12,104,240,0.589,0.569,0.45,0.238,16.7,68.5,45.8,65.8,10.1,3.9,17.7,100.0,104.8,119.0
2024-12-11,Atlanta Hawks,240,43,104,0.413,9,31,0.29,13,20,0.65,22,36,58,27,5,7,11,13,108,240,0.479,0.457,0.298,0.192,37.3,75.0,54.2,62.8,5.0,13.7,8.9,100.0,108.8,100.8
2024-12-11,Golden State Warriors,240,37,84,0.44,12,38,0.316,4,9,0.444,11,28,39,22,13,8,22,11,90,240,0.512,0.512,0.452,0.107,27.5,80.0,52.0,59.5,13.7,14.3,20.0,100.0,94.7,95.7
2024-12-12,Detroit Pistons,240,42,98,0.429,7,37,0.189,8,10,0.8,9,34,43,27,8,4,8,12,99,240,0.483,0.464,0.378,0.102,17.3,81.0,45.7,64.3,8.0,9.5,7.2,100.0,99.1,123.1
2024-12-12,Toronto Raptors,240,41,92,0.446,11,32,0.344,11,15,0.733,9,33,42,29,8,5,12,24,104,240,0.527,0.505,0.348,0.163,18.0,75.0,44.7,70.7,7.9,9.8,10.8,100.0,103.2,113.2
2024-12-12,Sacramento Kings,240,37,92,0.402,10,33,0.303,27,29,0.931,17,33,50,24,12,2,11,19,111,240,0.53,0.457,0.359,0.315,34.0,76.7,53.8,64.9,12.5,4.3,9.5,100.0,115.8,113.8
2024-12-13,Washington Wizards,240,41,86,0.477,14,40,0.35,9,11,0.818,6,38,44,24,7,7,18,28,105,240,0.578,0.558,0.465,0.128,15.0,70.4,46.8,58.5,6.9,17.1,16.5,100.0,104.1,114.0
2024-12-13,Indiana Pacers,240,47,91,0.516,14,38,0.368,13,17,0.765,8,33,41,35,9,4,10,21,121,240,0.614,0.593,0.418,0.187,20.0,68.8,46.6,74.5,9.2,6.7,9.2,100.0,124.0,109.7
2024-12-13,Charlotte Hornets,240,35,98,0.357,8,46,0.174,17,21,0.81,17,37,54,22,7,5,17,20,95,240,0.443,0.398,0.469,0.214,30.9,72.5,50.9,62.9,6.8,11.9,13.7,100.0,92.6,106.3
2024-12-13,Brooklyn Nets,240,42,92,0.457,20,53,0.377,15,19,0.789,8,33,41,30,9,7,18,20,119,240,0.593,0.565,0.576,0.207,17.8,73.3,45.6,71.4,8.4,11.1,15.2,100.0,110.7,125.5
2024-12-13,Los Angeles Lakers,240,33,86,0.384,10,35,0.286,11,17,0.647,15,38,53,17,7,6,22,21,87,240,0.465,0.442,0.407,0.198,28.8,77.6,52.5,51.5,7.1,10.9,19.1,100.0,88.5,98.7
2024-12-13,Los Angeles Clippers,240,37,83,0.446,14,41,0.341,10,18,0.556,5,26,31,24,18,2,19,22,98,240,0.539,0.53,0.494,0.217,10.9,83.9,40.3,64.9,17.2,4.2,17.3,100.0,93.5,114.5
2024-12-13,Phoenix Suns,240,47,89,0.528,22,45,0.489,18,20,0.9,9,28,37,36,10,7,8,18,134,240,0.685,0.652,0.506,0.225,24.3,82.4,52.1,76.6,10.6,18.4,7.6,100.0,142.2,133.7
2024-12-13,San Antonio Spurs,240,44,85,0.518,14,30,0.467,16,21,0.762,13,28,41,32,5,6,15,13,118,240,0.626,0.6,0.353,0.247,31.7,77.8,53.2,72.7,5.3,14.6,13.7,100.0,124.4,122.2
2024-12-14,Atlanta Hawks,240,35,82,0.427,10,24,0.417,22,34,0.647,7,37,44,23,3,6,13,20,102,240,0.526,0.488,0.293,0.415,14.6,86.0,48.4,65.7,2.9,14.6,11.8,100.0,100.0,107.8
2024-12-14,Houston Rockets,240,35,96,0.365,11,46,0.239,15,25,0.6,19,30,49,17,7,3,16,25,96,240,0.449,0.422,0.479,0.26,32.8,88.2,53.3,48.6,7.0,6.0,13.0,100.0,96.1,111.1
2024-12-15,New Orleans Pelicans,240,38,97,0.392,10,33,0.303,18,23,0.783,19,30,49,18,11,4,18,19,104,240,0.485,0.443,0.34,0.237,34.5,81.1,53.3,47.4,10.9,9.3,14.4,100.0,103.0,117.9
2024-12-15,New York Knicks,240,33,71,0.465,10,24,0.417,24,30,0.8,7,38,45,20,8,3,19,16,100,240,0.594,0.535,0.338,0.423,19.4,79.2,53.6,60.6,8.5,5.4,18.4,100.0,105.7,96.2
2024-12-15,Boston Celtics,240,40,93,0.43,18,46,0.391,14,24,0.583,16,40,56,26,11,5,18,15,112,240,0.541,0.527,0.495,0.258,32.0,70.2,52.3,65.0,10.9,8.5,14.8,100.0,111.0,97.1
2024-12-15,Minnesota Timberwolves,240,40,100,0.4,12,35,0.343,14,16,0.875,14,37,51,26,11,4,12,13,106,240,0.495,0.46,0.35,0.16,26.9,75.5,50.5,65.0,11.0,8.7,10.1,100.0,105.7,91.7
2024-12-15,Portland Trail Blazers,240,42,94,0.447,15,49,0.306,10,13,0.769,12,36,48,30,6,4,13,22,109,240,0.547,0.527,0.521,0.138,26.1,75.0,51.1,71.4,6.2,8.0,11.5,100.0,113.0,120.2
2024-12-15,Dallas Mavericks,240,52,87,0.598,21,41,0.512,18,25,0.72,10,37,47,36,8,5,16,12,143,240,0.73,0.718,0.471,0.287,31.3,71.2,56.0,69.2,7.9,10.2,14.0,100.0,141.6,131.7
2024-12-15,Memphis Grizzlies,240,38,97,0.392,9,28,0.321,25,30,0.833,17,33,50,25,10,3,21,31,110,240,0.499,0.438,0.289,0.309,33.3,76.7,53.2,65.8,9.1,6.3,16.0,100.0,100.5,106.0
2024-12-16,Philadelphia 76ers,240,41,80,0.513,16,38,0.421,23,30,0.767,9,33,42,21,14,4,20,20,121,240,0.649,0.613,0.475,0.375,23.7,78.6,52.5,51.2,13.7,8.9,17.7,100.0,118.6,105.8
